'656015'|'БАРНАУЛ'|'УЛ.БРЕСТСКАЯ,11'|'040173001'|'ФИЛИАЛ "АЛТАЙСКИЙ" ОАО КБ "АГРОПРОМКРЕДИТ"'|'АЛТАЙСКИЙ'|'040173757'|'(3852)367293,365999'|'10051856'|27.08.2010|'30101810500000000757'|11.03.2002
'683023'|'ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ'|'ПР.ПОБЕДЫ,63'|'043002001'|'КАМЧАТСКИЙ РФ ОАО "РОССЕЛЬХОЗБАНК"'|'РОССЕЛЬХОЗБАНК'|'043002801'|'(4152)490215,298337'|'05286403'|27.08.2010|'30101810100000000801'|11.03.2002
'123100'|'МОСКВА'|'НАБ.ТАРАСА ШЕВЧЕНКО,23А'|'044583001'|'ОАО "БАНК ФИНСЕРВИС"'|'БАНК ФИНСЕРВИС'|'044583848'|'(495)7777787'|'58127892'|27.08.2010|'30101810900000000848'|11.03.2002
'630004'|'НОВОСИБИРСК'|'УЛ.ЛЕНИНА,86'|'045005000'|'ФИЛИАЛ ТРАНСКРЕДИТБАНКА В Г.НОВОСИБИРСКЕ'|'ФИЛИАЛ ТРАНСКРЕДИТБАНКА В Г.НО'|'045005787'|'(383)2295100,2215351'|'41359279'|27.08.2010|'30101810500000000787'|11.03.2002
'644009'|'ОМСК'|'УЛ.МАСЛЕННИКОВА,191'|'045209001'|'ФИЛИАЛ "ТРАНСКРЕДИТБАНКА" В Г.ОМСКЕ'|'ТРАНСКРЕДИТБАНКА'|'045209826'|'(3812)366316,366321'|'23685704'|16.02.2010|'30101810100000000826'|11.03.2002
'410078'|'САРАТОВ'|'УЛ.УНИВЕРСИТЕТСКАЯ,45/51'|'046311001'|'САРАТОВСКИЙ РФ ОАО "РОССЕЛЬХОЗБАНК"'|'РОССЕЛЬХОЗБАНК'|'046311843'|'(8452)517535'|'26817715'|27.08.2010|'30101810500000000843'|11.03.2002
'368800'|'КИЗЛЯР'|'УЛ.ОРДЖОНИКИДЗЕ,58'|'048246000'|'ФИЛИАЛ ИКБ "ЭНТУЗИАСТБАНК" ООО-КИЗЛЯР'|'ЭНТУЗИАСТБАНК'|'048246934'||'56069908'|23.03.2009|'30101810000000000934'|11.03.2002
'664007'|'ИРКУТСК'|'УЛ.ДЕКАБРЬСКИХ СОБЫТИЙ,125'|'042520001'|'ФИЛИАЛ "ИРКУТСКИЙ" ВЛБАНК (ОАО)'|'ИРКУТСКИЙ'|'042520712'|'(3952)289500,289501'|'57696978'|10.12.2010|'30101810400000000712'|15.03.2002
'125167'|'МОСКВА'|'ЛЕНИНГРАДСКИЙ ПР.,60А'|'044579000'|'МОСКОВСКИЙ ФИЛИАЛ ОАО "ЛИПЕЦККОМБАНК"'|'ЛИПЕЦККОМБАНК'|'044579254'|'(495)5029344,5029340'|'58221214'|27.08.2010|'30101810500000000254'|15.03.2002
'125047'|'МОСКВА'|'УЛ.ТВЕРСКАЯ-ЯМСКАЯ,23 СТР.1'|'044525000'|'"НАТИКСИС БАНК (ЗАО)"'|'НАТИКСИС БАНК (ЗАО)'|'044525512'|'(495)7871700'|'58221378'|27.08.2010|'30101810100000000512'|22.03.2002
'693000'|'ЮЖНО-САХАЛИНСК'|'УЛ.ЛЕНИНА,122'|'046401001'|'ЮЖНО-САХАЛИНСКИЙ ФИЛИАЛ ЗАО "ХОЛМСККОМБАНК"'|'ХОЛМСККОМБАНК'|'046401740'||'05517340'|06.08.2010|'30101810400000000740'|22.03.2002
'625026'|'ТЮМЕНЬ'|'УЛ.РЕСПУБЛИКИ,148,КОРП.1/1'|'047130000'|'ФИЛИАЛ "ТЮМЕНСКИЙ" ОАО "СОБИНБАНК"'|'ТЮМЕНСКИЙ'|'047130968'|'(3452)320870,320908'|'26160362'|27.08.2010|'30101810800000000968'|22.03.2002
'350049'|'КРАСНОДАР'|'УЛ.ГАГАРИНА,248'|'040349001'|'КРАСНОДАРСКИЙ ФИЛИАЛ "ТУСАРБАНК"'|'ТУСАРБАНК'|'040349530'|'(861)2103536,2103537'|'20702558'|27.08.2010|'30101810900000000530'|29.03.2002
'195220'|'САНКТ-ПЕТЕРБУРГ'|'ПР.НЕПОКОРЕННЫХ,47'|'044030001'|'"СЕВЕРО-ЗАПАДНЫЙ" Ф-Л ОАО КБ "АГРОПРОМКРЕДИТ"'|'СЕВЕРО-ЗАПАДНЫЙ'|'044030726'|'(812)5351900'|'58324992'|27.08.2010|'30101810000000000726'|29.03.2002
'656037'|'БАРНАУЛ'|'УЛ.СЕВЕРО-ЗАПАДНАЯ,20'|'040173001'|'Ф-Л ГПБ (ОАО) В Г.БАРНАУЛЕ'|'Ф-Л ГПБ (ОАО) В Г.БАРНАУЛЕ'|'040173753'|'(3852)361445,771238'|'20989533'|04.02.2010|'30101810300000000753'|12.04.2002
'650099'|'КЕМЕРОВО'|'ПР.СОВЕТСКИЙ,8А'|'043207001'|'КЕМЕРОВСКИЙ РФ ОАО "РОССЕЛЬХОЗБАНК"'|'РОССЕЛЬХОЗБАНК'|'043207782'|'(3842)346032,346030'|'03020842'|27.08.2010|'30101810800000000782'|12.04.2002
'119296'|'МОСКВА'|'ЛОМОНОСОВСКИЙ ПР.,18'|'044583001'|'КБ "ССТБ" (ООО)'|'ССТБ'|'044583711'|'(495)7774950'|'58459758'|27.08.2010|'30101810600000000711'|12.04.2002
'184200'|'АПАТИТЫ'|'УЛ.ЛЕНИНА,22'|'044708000'|'Ф-Л ООО КБ ФИНАНСОВЫЙ КАПИТАЛ Г.АПАТИТЫ'|'Ф-Л ООО КБ ФИНАНСОВЫЙ КАПИТАЛ'|'044708787'|'(81555)63510,63508'|'56959967'|27.08.2010|'30101810200000000787'|12.04.2002
'390000'|'РЯЗАНЬ'|'УЛ.ВОЗНЕСЕНСКАЯ,66'|'046126001'|'ФИЛИАЛ "РЯЗАНСКИЙ" ООО "ПРОМРЕГИОНБАНК"'|'РЯЗАНСКИЙ'|'046126792'|'(4912)282858,282850'|'41463516'|03.08.2010|'30101810600000000792'|12.04.2002
'623640'|'ТАЛИЦА'|'УЛ.ЛЕНИНА,77'|'046536000'|'ФИЛИАЛ "ТАЛИЦКИЙ" ООО КБ "УРАЛФИНАНС"'|'ТАЛИЦКИЙ'|'046536980'|'(34371)21556,22985'|'31391164'|27.08.2010|'30101810000000000980'|12.04.2002
'667000'|'КЫЗЫЛ'|'УЛ.ТУВИНСКИХ ДОБРОВОЛЬЦЕВ,23'|'049304001'|'ФБ ТУВИНСКИЙ РФ ОАО "РОССЕЛЬХОЗБАНК"'|'РОССЕЛЬХОЗБАНК'|'049304738'|'(39422)24101,24104'|'53686701'|27.08.2010|'30101810400000000738'|12.04.2002
|'ГРОЗНЫЙ'||'040702001'|'ПУ БАНКА РОССИИ N 94128'|'БАНКА РОССИИ N 94128'|'049632002'|||25.05.2010||12.04.2002
|'АЧХОЙ-МАРТАН'||'040702001'|'ПУ БАНКА РОССИИ N 94131'|'БАНКА РОССИИ N 94131'|'049633002'|||15.07.2010||12.04.2002
'677000'|'ЯКУТСК'|'УЛ.ОКТЯБРЬСКАЯ,3'|'049805001'|'ФИЛИАЛ ОАО БАНК ВТБ В Г.ЯКУТСКЕ'|'ФИЛИАЛ ОАО БАНК ВТБ В Г.ЯКУТСК'|'049805795'|'(4112)367300,355021'|'00161393'|11.01.2010|'30101810000000000795'|12.04.2002
'606008'|'ДЗЕРЖИНСК'|'УЛ.ОКТЯБРЬСКАЯ,5/7'|'042274000'|'ПРИВОЛЖСКИЙ ФИЛИАЛ СВЯЗНОГО БАНКА (ЗАО)'|'ПРИВОЛЖСКИЙ ФИЛИАЛ СВЯЗНОГО БА'|'042274880'|'(8313)259898,231369'|'58591572'|30.09.2010|'30101810500000000880'|19.04.2002
'169300'|'УХТА'|'ПР.ЛЕНИНА,26Б'|'048706000'|'УХТИНСКИЙ ФКБ "СЕВЕРГАЗБАНК"'|'СЕВЕРГАЗБАНК'|'048706774'|'(8216)730666,724484'|'57433144'|08.11.2010|'30101810400000000774'|19.04.2002
'420107'|'КАЗАНЬ'|'УЛ.ОСТРОВСКОГО,84'|'049205001'|'ТАТАРСКИЙ ФИЛИАЛ ОАО БАНК ВТБ В Г.КАЗАНИ'|'ТАТАРСКИЙ ФИЛИАЛ ОАО БАНК ВТБ'|'049205923'|'()644541'|'27919062'|09.07.2009|'30101810500000000923'|19.04.2002
'690091'|'ВЛАДИВОСТОК'|'ОКЕАНСКИЙ ПР-Т,26 СТР.1'|'040507001'|'ПРИМОРСКИЙ РФ ОАО "РОССЕЛЬХОЗБАНК"'|'РОССЕЛЬХОЗБАНК'|'040507861'|'(4232)221327,223587'|'10238292'|27.08.2010|'30101810200000000861'|26.04.2002
'690048'|'ВЛАДИВОСТОК'|'ПР.100-ЛЕТИЯ ВЛАДИВОСТОКА,57Д'|'040507001'|'ФКБ "ДАЛЬКОМБАНК" ПРИМОРСКИЙ'|'ДАЛЬКОМБАНК'|'040507862'|'(4232)360018'|'33647892'|06.08.2010|'30101810500000000862'|26.04.2002
'236008'|'КАЛИНИНГРАД'|'УЛ.АЛЕКСАНДРА НЕВСКОГО,51В'|'042748001'|'КАЛИНИНГРАДСКИЙ РФ ОАО "РОССЕЛЬХОЗБАНК"'|'РОССЕЛЬХОЗБАНК'|'042748878'|'(0112)555838'|'58634519'|27.08.2010|'30101810500000000878'|26.04.2002
'156000'|'КОСТРОМА'|'УЛ.СОВЕТСКАЯ,92'|'043469001'|'ФИЛИАЛ ОАО "БИНБАНК" В КОСТРОМЕ'|'БИНБАНК'|'043469732'|'(4942)320512'|'50122406'|27.08.2010|'30101810900000000732'|26.04.2002
'123001'|'МОСКВА'|'ВСПОЛЬНЫЙ ПЕР.,5 СТР.1'|'044583001'|'ООО "СПАРТАК-БАНК"'|'СПАРТАК-БАНК'|'044583521'|'(495)6506230,6506231'|'58412523'|27.08.2010|'30101810900000000521'|26.04.2002
'660001'|'КРАСНОЯРСК'|'УЛ.КОПЫЛОВА,44,ПОМ.78'|'040484000'|'ФИЛИАЛ АКБ ЕВРОФИНАНС МОСНАРБАНК,КРАСНОЯРСК'|'ФИЛИАЛ АКБ ЕВРОФИНАНС МОСНАРБА'|'040484768'|'(391)2650105,2650108'|'58792170'|27.08.2010|'30101810100000000768'|08.05.2002
'600001'|'ВЛАДИМИР'|'ПР.ЛЕНИНА,2'|'041708001'|'ФИЛИАЛ АКБ ЕВРОФИНАНС МОСНАРБАНК,ВЛАДИМИР'|'ФИЛИАЛ АКБ ЕВРОФИНАНС МОСНАРБА'|'041708774'|'(0922)321265,321881'|'54629237'|27.08.2010|'30101810200000000774'|08.05.2002
'123104'|'МОСКВА'|'М.ПАЛАШЕВСКИЙ ПЕР.,5'|'044583001'|'ЗАО "БДК"'|'БДК'|'044583546'|'(495)2234400,2234401'|'58411127'|27.08.2010|'30101810600000000546'|08.05.2002
'664000'|'ИРКУТСК'|'УЛ.ХАЛТУРИНА,7'|'042520001'|'ИРКУТСКИЙ Ф-Л ОАО "ПРОМСВЯЗЬБАНК"'|'ПРОМСВЯЗЬБАНК'|'042520896'|'(3952)200400,281841'|'00115944'|14.10.2008|'30101810300000000896'|24.05.2002
'109544'|'МОСКВА'|'РОГОЖСКИЙ ВАЛ,6-2'|'044579000'|'ФИЛИАЛ"МОСКОВСКИЙ" ООО"РЕГИОНИНВЕСТБАНК"'|'МОСКОВСКИЙ'|'044579777'|'(495)7973437'|'58556370'|27.08.2010|'30101810100000000777'|24.05.2002
'386200'|'ОРДЖОНИКИДЗЕВСКАЯ'|'УЛ.Р.ЛЮКСЕМБУРГ,40'|'042618001'|'ФИЛИАЛ "ЮЖНЫЙ" АКИБ "ОБРАЗОВАНИЕ" (ЗАО)'|'ЮЖНЫЙ'|'042618799'|'(86722)22141'|'36515317'|02.07.2010|'30101810200000000799'|31.05.2002
'109280'|'МОСКВА'|'УЛ.АВТОЗАВОДСКАЯ,5'|'044583001'|'ООО "ТРАСТОВЫЙ РЕСПУБЛИКАНСКИЙ БАНК"'|'ТРАСТОВЫЙ РЕСПУБЛИКАНСКИЙ БАНК'|'044583571'|'(495)7480935,7480941'|'58528094'|27.08.2010|'30101810400000000571'|31.05.2002
'115162'|'МОСКВА'|'УЛ.ЛЕСТЕВА,18'|'044585000'|'КБ "ПРИРОДА" (ООО)'|'ПРИРОДА'|'044585455'|'(495)2556069,9562387'|'58550171'|27.08.2010|'30101810300000000455'|07.06.2002
'119435'|'МОСКВА'|'УЛ.М.ПИРОГОВСКАЯ,18 СТР.1'|'044583001'|'ЗАО КБ "ИНКРЕДБАНК"'|'ИНКРЕДБАНК'|'044583823'|'(495)7752860'|'58527887'|27.08.2010|'30101810200000000823'|21.06.2002
'107140'|'МОСКВА'|'УЛ.В.КРАСНОСЕЛЬСКАЯ,11А СТР.1'|'044585000'|'ЗАО КБ "РУСНАРБАНК"'|'РУСНАРБАНК'|'044585466'|'(495)6625021,(499)2644372'|'58528042'|27.08.2010|'30101810700000000466'|28.06.2002
'357700'|'КИСЛОВОДСК'|'КУРОРТНЫЙ Б-Р,10'|'040715000'|'КАВМИНВОДСКИЙ ФИЛИАЛ АПБ "СОЛИДАРНОСТЬ"'|'СОЛИДАРНОСТЬ'|'040715722'|'(87937)33300,33000'|'02495253'|27.08.2010|'30101810700000000722'|05.07.2002
'105062'|'МОСКВА'|'УЛ.МАШКОВА,9/1'|'044525000'|'ЗАО "МБ БАНК"'|'МБ БАНК'|'044525184'|'(495)6071654'|'58557440'|06.12.2010|'30101810800000000184'|05.07.2002
'101000'|'МОСКВА'|'АРХАНГЕЛЬСКИЙ ПЕР.,6 СТР.1'|'044552000'|'МОСКОВСКИЙ ФИЛИАЛ БАНКА "ТАВРИЧЕСКИЙ" (ОАО)'|'ТАВРИЧЕСКИЙ'|'044552520'|'(495)7752470'|'58551395'|27.08.2010|'30101810800000000520'|12.07.2002
'125009'|'МОСКВА'|'Б.ГНЕЗДНИКОВСКИЙ ПЕР.,1 СТР.2'|'044525000'|'"БНП ПАРИБА" ЗАО'|'БНП ПАРИБА'|'044525185'|'(495)7856000'|'58986098'|15.11.2010|'30101810100000000185'|26.07.2002
'183039'|'МУРМАНСК'|'УЛ.КНИПОВИЧА,39-2'|'044705001'|'Ф-Л "МУРМАНСКИЙ" БАНКА "АЛЕКСАНДРОВСКИЙ"'|'МУРМАНСКИЙ'|'044705788'|'(8152)476019'|'56965318'|27.08.2010|'30101810800000000788'|26.07.2002
'115054'|'МОСКВА'|'УЛ.ЗАЦЕПА,27'|'044579000'|'КБ "ЕВРОСОЮЗ" (ООО)'|'ЕВРОСОЮЗ'|'044579418'|'(495)2217353,2359728'|'59027595'|27.08.2010|'30101810100000000418'|02.08.2002
'113184'|'МОСКВА'|'УЛ.М.ОРДЫНКА,35 СТР.1, ПОДЪ.2'|'044552000'|'ООО "БАНК РСИ"'|'БАНК РСИ'|'044552724'|'(495)9517253,9514246'|'59012984'|27.08.2010|'30101810800000000724'|02.08.2002
'628309'|'НЕФТЕЮГАНСК'|'УЛ.НАБЕРЕЖНАЯ,1'|'047173000'|'Ф-Л ОАО ХАНТЫ-МАНСИЙСКИЙ БАНК НЕФТЕЮГАНСК'|'Ф-Л ОАО ХАНТЫ-МАНСИЙСКИЙ БАНК'|'047173971'|'(34612)50547,38365'|'32731461'|27.08.2010|'30101810700000000971'|16.08.2002
'650000'|'КЕМЕРОВО'|'УЛ.50 ЛЕТ ОКТЯБРЯ,11'|'043207001'|'КЕМЕРОВСКИЙ ФИЛИАЛ ОАО БАНК "АЛЕМАР"'|'АЛЕМАР'|'043207786'|'(3842)390123'|'10891690'|29.11.2010|'30101810000000000786'|23.08.2002
'674674'|'КРАСНОКАМЕНСК'|'ЗДАНИЕ АДМИНИСТР. ОАО "ППГХО"'|'047621000'|'ФИЛИАЛ КРАСНОКАМЕНСК "НОМОС-БАНКА" (ОАО)'|'НОМОС-БАНКА'|'047621720'|'(245)44554'|'57779428'|30.03.2009|'30101810800000000720'|23.08.2002
'121069'|'МОСКВА'|'УЛ.ПОВАРСКАЯ,10 СТР.1'|'044552000'|'ЗАО "ЗАТО-БАНК"'|'ЗАТО-БАНК'|'044552746'|'(495)9810598,2429851'|'58248093'|27.08.2010|'30101810600000000746'|30.08.2002
'109240'|'МОСКВА'|'МОСКВОРЕЦКАЯ НАБ.,2А СТР.1'|'044583001'|'КБ "ВЕБРР" (ООО)'|'ВЕБРР'|'044583289'|'(495)9807512,9807518'|'59047445'|27.08.2010|'30101810200000000289'|30.08.2002
'369000'|'ЧЕРКЕССК'|'УЛ.МЕЖДУНАРОДНАЯ,176А'|'049133001'|'ФИЛИАЛ В Г.ЧЕРКЕССК ОАО "МИНБ"'|'МИНБ'|'049133819'|'(8782)254059,258113'|'24452866'|27.09.2010|'30101810400000000819'|30.08.2002
'195253'|'САНКТ-ПЕТЕРБУРГ'|'ПР.ЭНЕРГЕТИКОВ,45'|'044030001'|'МРХ (Г.С.-ПЕТЕРБУРГ) ЦХ БАНКА РОССИИ'|'(Г.С.-ПЕТЕРБУРГ) ЦХ БАНКА РОСС'|'044083002'|'(812)2263181'|'46896970'|16.03.2009||06.09.2002
'390046'|'РЯЗАНЬ'|'УЛ.ВВЕДЕНСКАЯ,126'|'046126001'|'РЯЗАНСКИЙ РФ ОАО "РОССЕЛЬХОЗБАНК"'|'РОССЕЛЬХОЗБАНК'|'046126793'|'(4912)284200,284203'|'01720972'|27.08.2010|'30101810900000000793'|06.09.2002
'368010'|'КИЗЛЯР'|'УЛ.КОММУНИСТИЧЕСКАЯ,53'|'048246000'|'ФИЛИАЛ"ГРАНД"ООО КБ "ДАГБИЗНЕСБАНК"'|'ГРАНД'|'048246940'||'49185436'|05.06.2008|'30101810900000000940'|06.09.2002
'119180'|'МОСКВА'|'4-Й ГОЛУТВИНСКИЙ ПЕР.,1/8 С1-2'|'044552000'|'КБ "УНИВЕРСАЛТРАСТ" (ООО)'|'УНИВЕРСАЛТРАСТ'|'044552726'|'(495)9537960,9538890'|'59056326'|27.08.2010|'30101810400000000726'|13.09.2002
'152151'|'РОСТОВ'|'УЛ.ПРОЛЕТАРСКАЯ,22'|'047897000'|'КБ "РБА" (ООО)'|'РБА'|'047897756'|'(48536)60465'|'21671649'|10.09.2010|'30101810400000000756'|13.09.2002
'670034'|'УЛАН-УДЭ'|'УЛ.КОРАБЕЛЬНАЯ,32'|'048142001'|'БУРЯТСКИЙ РФ ОАО "РОССЕЛЬХОЗБАНК"'|'РОССЕЛЬХОЗБАНК'|'048142727'|'(3012)287100,287110'|'25965135'|16.11.2010|'30101810400000000727'|20.09.2002
'127254'|'МОСКВА'|'УЛ.РУСТАВЕЛИ,6'|'044585000'|'ФИЛИАЛ ОАО АКБ "ДОНАКТИВБАНК" В Г.МОСКВЕ'|'ДОНАКТИВБАНК'|'044585494'|'(495)2324422'|'59087143'|27.08.2010|'30101810400000000494'|27.09.2002
'360000'|'НАЛЬЧИК'|'УЛ.НОГМОВА,29'|'048327001'|'ФИЛИАЛ В Г.НАЛЬЧИК ОАО "МИНБ"'|'МИНБ'|'048327703'|'(866)2443860'|'52516724'|09.08.2010|'30101810900000000703'|03.10.2002
'115093'|'МОСКВА'|'УЛ.ЩИПОК,4 СТР.1'|'044585000'|'КБ"НОВЫЙ ВЕК" (ООО)'|'НОВЫЙ ВЕК'|'044585487'|'(495)2230063'|'59055502'|27.08.2010|'30101810200000000487'|07.10.2002
'367030'|'МАХАЧКАЛА'|'ПР.ГАМИДОВА,20'|'048209001'|'Ф-Л "ВИТАС БАНК"Г.МАХАЧКАЛА ООО "ВИТАС БАНК"'|'ВИТАС БАНК'|'048209946'|'(8722)628796'|'58931171'|05.10.2009|'30101810200000000946'|14.10.2002
'170100'|'ТВЕРЬ'|'УЛ.СОВЕТСКАЯ,56 К.1'|'042809001'|'ФАКБ "РОССИЙСКИЙ КАПИТАЛ" (ОАО) ТВЕРСКОЙ'|'РОССИЙСКИЙ КАПИТАЛ'|'042809929'|'(4822)323790,323792'|'59211583'|09.12.2010|'30101810900000000929'|17.10.2002
'644088'|'ОМСК'|'УЛ.МАГИСТРАЛЬНАЯ,2'|'045279000'|'Ф-Л ГПБ (ОАО) В Г. ОМСКЕ'|'Ф-Л ГПБ (ОАО) В Г. ОМСКЕ'|'045279828'|'(3812)245000'|'42041125'|16.02.2010|'30101810800000000828'|17.10.2002
'445054'|'ТОЛЬЯТТИ'|'УЛ.МИРА,135'|'043678000'|'КБ "РТС-БАНК" (ЗАО)'|'РТС-БАНК'|'043678783'|'(8482)267695'|'59327375'|07.07.2008|'30101810100000000783'|21.10.2002
'690091'|'ВЛАДИВОСТОК'|'УЛ.ПЕТРА ВЕЛИКОГО,2'|'040507001'|'ВЛАДИВОСТОКСКИЙ ФИЛИАЛ ЗАО КБ "КЕДР"'|'КЕДР'|'040507864'|'()302472,302474'|'33618169'|27.08.2010|'30101810100000000864'|24.10.2002
'443013'|'САМАРА'|'УЛ.МИЧУРИНА,19В'|'043601001'|'САМАРСКИЙ ФИЛИАЛ ОАО БАНК АВБ В Г. САМАРЕ'|'САМАРСКИЙ ФИЛИАЛ ОАО БАНК АВБ'|'043601996'|'(846)2764242,2764243'|'59341506'|07.10.2010|'30101810500000000996'|24.10.2002
'129090'|'МОСКВА'|'УЛ.ЩЕПКИНА,28'|'044552000'|'МОСКОВСКИЙ ФИЛИАЛ ООО ИКБ "СОВКОМБАНК"'|'СОВКОМБАНК'|'044552967'|'(495)7484370'|'59148659'|30.08.2010|'30101810900000000967'|28.10.2002
'422980'|'ЧИСТОПОЛЬ'|'УЛ.ЛЕНИНА,2А'|'049249000'|'Ф-Л АБ"ДЕВОН-КРЕДИТ"(ОАО)'|'ДЕВОН-КРЕДИТ'|'049249709'|'()52926'|'59311267'|27.08.2010|'30101810100000000709'|28.10.2002
'650099'|'КЕМЕРОВО'|'ПР.СОВЕТСКИЙ,74/1'|'043207001'|'"КЕМЕРОВСКИЙ" ФИЛИАЛ ОАО БАНК ЗЕНИТ'|'КЕМЕРОВСКИЙ'|'043207730'|'(3842)582199,583393'|'16362194'|27.08.2010|'30101810700000000730'|04.11.2002
'433030'|'ИНЗА'|'УЛ.ЗАВОДСКАЯ,4'|'047310000'|'ФИЛИАЛ ЗАО БАНК "ВЕНЕЦ" В Г.ИНЗА'|'ВЕНЕЦ'|'047310891'|'(84241)22250'|'25439725'|19.08.2010|'30101810500000000891'|04.11.2002
'160012'|'ВОЛОГДА'|'УЛ.ВЕТОШКИНА,76'|'041909001'|'ООО НКО "ВОЛОГДА-КРЕДИТ"'|'ВОЛОГДА-КРЕДИТ'|'041909740'|'(8172)754874,754876'|'10585770'|10.08.2010|'30103810200000000740'|10.11.2002
'640028'|'КУРГАН'|'УЛ.ХИММАШЕВСКАЯ,16'|'043735001'|'ФИЛИАЛ "КУРГАНСКИЙ" ЗАО АКБ "АЛЕФ-БАНК"'|'КУРГАНСКИЙ'|'043735853'|'(3522)255788,477817'|'57739848'|27.08.2010|'30101810800000000853'|21.11.2002
'614007'|'ПЕРМЬ'|'УЛ.МАКСИМА ГОРЬКОГО,77А'|'045773001'|'Ф-Л ГПБ (ОАО) В Г.ПЕРМИ'|'Ф-Л ГПБ (ОАО) В Г.ПЕРМИ'|'045773808'|'(342)2190060,2190050'|'35197157'|01.02.2010|'30101810200000000808'|21.11.2002
'677000'|'ЯКУТСК'|'ПР-Т ЛЕНИНА,3-1'|'049805001'|'ФКБ ОАО "ДАЛЬКОМБАНК" САХА'|'ДАЛЬКОМБАНК'|'049805727'|'(4112)341305,423139'|'23285784'|27.08.2010|'30101810900000000727'|21.11.2002
'107078'|'МОСКВА'|'ОРЛИКОВ ПЕР.,2'|'044585000'|'МОСКОВСКИЙ ФИЛИАЛ ОАО БАНК "АЛЕМАР"'|'АЛЕМАР'|'044585495'|'(495)6516361'|'59148318'|27.08.2010|'30101810700000000495'|25.11.2002
'101000'|'МОСКВА'|'УЛ.МЯСНИЦКАЯ,14/2 СТР.1'|'044583001'|'ЗАО НКО "ЧАСТНЫЙ РКЦ"'|'ЧАСТНЫЙ РКЦ'|'044583475'|'(495)6236540'|'59126802'|27.08.2010|'30103810300000000475'|28.11.2002
'142600'|'ОРЕХОВО-ЗУЕВО'|'ЦЕНТРАЛЬНЫЙ Б-Р,3'|'044653000'|'ФИЛИАЛ ОАО "БИНБАНК" В ОРЕХОВО-ЗУЕВЕ'|'БИНБАНК'|'044653789'|'(824)153526'|'13298260'|27.08.2010|'30101810800000000789'|02.12.2002
'614000'|'ПЕРМЬ'|'УЛ.НИКОЛАЯ ОСТРОВСКОГО,55'|'045773001'|'ФИЛИАЛ ОАО "ТРАНСКРЕДИТБАНК" В Г.ПЕРМИ'|'ТРАНСКРЕДИТБАНК'|'045773809'|'(342)2106583,2106584'|'35203461'|28.05.2009|'30101810500000000809'|09.12.2002
'362007'|'ВЛАДИКАВКАЗ'|'УЛ.ПАВЛЕНКО,44А'|'049033001'|'ФИЛИАЛ В Г.ВЛАДИКАВКАЗ ОАО "МИНБ"'|'МИНБ'|'049033747'|'(8672)754597,641860'|'12956933'|02.06.2009|'30101810200000000747'|09.12.2002
'664007'|'ИРКУТСК'|'УЛ.ГОРНАЯ,24'|'042520001'|'ФКБ "СОЮЗНЫЙ", Г.ИРКУТСК'|'СОЮЗНЫЙ'|'042520713'|'(3952)258599'|'59975725'|27.08.2010|'30101810700000000713'|15.12.2002
'127473'|'МОСКВА'|'1-Й ВОЛКОНСКИЙ ПЕР.,13'|'044583001'|'ООО "УНИФОНДБАНК"'|'УНИФОНДБАНК'|'044583488'|'(495)2294314'|'59056622'|27.08.2010|'30101810700000000488'|15.12.2002
'644099'|'ОМСК'|'УЛ.ТАРСКАЯ,6'|'045279000'|'ФИЛИАЛ ОАО БАНК ВТБ В Г.ОМСКЕ'|'ФИЛИАЛ ОАО БАНК ВТБ В Г.ОМСКЕ'|'045279830'|'(3812)948395,948221'|'59220607'|26.08.2010|'30101810500000000830'|15.12.2002
'305004'|'КУРСК'|'УЛ.К.ЗЕЛЕНКО,9'|'043807001'|'"КУРСКИЙ" ФИЛИАЛ ОАО БАНК ЗЕНИТ'|'КУРСКИЙ'|'043807714'|'(4712)512656'|'57475639'|27.08.2010|'30101810700000000714'|19.12.2002
'665513'|'ЧУНСКИЙ'|'УЛ.ФРУНЗЕ,13'|'042510000'|'ФИЛИАЛ "ЧУНСКИЙ" ВЛБАНК (ОАО)'|'ЧУНСКИЙ'|'042510714'|'(39567)21866,20255'|'53364707'|10.08.2010|'30101810700000000714'|26.12.2002
'123557'|'МОСКВА'|'ЭЛЕКТРИЧЕСКИЙ ПЕР.,3/10 СТР.1'|'044583001'|'АКБ "НАЦКОРПБАНК" ОАО'|'НАЦКОРПБАНК'|'044583653'|'(495)7803115,7803116'|'59718514'|28.04.2008|'30101810700000000653'|26.12.2002
'390046'|'РЯЗАНЬ'|'УЛ.ЕСЕНИНА,110'|'046126001'|'РЯЗАНСКИЙ ФИЛИАЛ "ТКБ" (ЗАО)'|'ТКБ'|'046126794'|'(0912)450269,450257'|'12202140'|27.08.2010|'30101810200000000794'|26.12.2002
'424031'|'ЙОШКАР-ОЛА'|'УЛ.МАШИНОСТРОИТЕЛЕЙ,9'|'048860001'|'ФИЛИАЛ  ОАО "БИНБАНК" В ЙОШКАР-ОЛЕ'|'БИНБАНК'|'048860727'|'(8362)630206'|'12913125'|27.08.2010|'30101810200000000727'|30.12.2002
